HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Cabin_deck,Cabin_number,Cabin_side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
Europa,False,55 Cancri e,33.0,False,0.0,9.077951183930438,0.0,7.933438387627489,8.414938957377482,0,2512,C,91,S,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,2512,C,91,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,28.0,False,0.0,4.02535169073515,0.0,6.48768401848461,0.0,0,2513,F,505,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,55 Cancri e,28.0,True,1.0986122886681098,7.6708948313621175,0.0,6.077642243349034,8.67812085552252,0,2515,B,96,S,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,2515,B,96,S,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,55 Cancri e,29.0,False,4.330733340286331,2.8903717578961645,0.0,5.356586274672012,6.2285110035911835,0,2516,G,406,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,2518,C,87,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,2518,C,87,P,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,24.0,False,5.153291594497779,6.654152520183219,5.84354441703136,0.0,0.0,1,2519,F,485,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,59.0,False,0.0,8.5956346177228,0.0,5.655991810819852,7.035268599281097,0,2520,C,88,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0,2521,E,151,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,2522,F,520,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,2523,B,73,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,2524,D,74,P,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,2526,B,74,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,1,2527,G,405,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,48.0,False,6.461468176353717,6.023447592961033,4.709530201312334,0.0,0.0,1,2528,F,487,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,25.0,False,7.45876269238096,0.6931471805599453,5.247024072160486,0.6931471805599453,0.0,0,2530,F,488,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,1,2531,G,407,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,TRAPPIST-1e,24.0,False,6.6039438246004725,3.6375861597263857,7.428333194190806,0.0,0.0,0,2532,F,489,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,1,2532,F,489,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,55 Cancri e,20.0,False,0.0,6.472346294500901,0.0,7.554047264217659,7.262628600974241,0,2534,B,75,P,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,2534,B,75,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0,2535,G,409,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,23.0,False,0.0,2.302585092994046,5.680172609017068,3.58351893845611,5.857933154483459,1,2537,E,152,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
Mars,False,TRAPPIST-1e,24.0,False,5.846438775057725,0.0,6.113682179832232,0.0,6.368187186350492,0,2540,E,177,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Europa,False,TRAPPIST-1e,44.0,False,0.0,7.301822342137932,4.852030263919617,7.349873704738337,7.1372784372603855,0,2541,B,77,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,29.0,False,6.727431724850855,0.0,3.367295829986474,4.770684624465665,3.7376696182833684,0,2542,E,153,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,2544,B,97,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,42.0,False,3.7376696182833684,7.556427969440253,0.0,7.549609165154532,3.784189633918261,0,2544,B,97,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,True,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,0,2545,G,410,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,36.0,False,6.3080984415095305,5.19295685089021,3.2188758248682006,0.0,4.356708826689592,0,2546,F,491,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,55 Cancri e,37.0,False,0.0,4.61512051684126,0.0,7.246368080102461,7.288244401020124,0,2547,A,19,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Europa,False,55 Cancri e,41.0,False,0.0,9.45798139489078,1.0986122886681098,7.950149887652018,7.323170717943469,1,2547,A,20,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,18.0,False,6.748759547491679,3.8918202981106265,0.0,2.0794415416798357,0.0,0,2548,G,407,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,62.0,False,7.416979621381154,0.0,3.1780538303479458,1.0986122886681098,2.5649493574615367,0,2549,F,522,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,2549,F,522,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,55.0,False,7.156176637480615,0.0,2.0794415416798357,0.6931471805599453,0.0,0,2549,F,522,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,2550,G,411,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,32.0,False,5.476463551931511,5.056245805348308,1.3862943611198906,1.0986122886681098,5.783825182329737,0,2551,F,523,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,0.0,7.025538314638521,1.6094379124341003,0.0,0.0,1,2552,F,492,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,2552,G,408,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,2552,G,408,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,2553,D,87,S,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,2555,B,78,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,2555,B,78,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,2557,C,92,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,2558,F,525,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,2558,F,525,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,55.0,False,6.0014148779611505,0.0,6.827629234502852,0.0,0.0,1,2558,F,525,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,2558,F,525,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,51.0,False,0.0,7.575584651557793,0.0,7.843848638152472,3.6888794541139363,0,2559,C,92,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,1,2560,G,412,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,6.78332520060396,0.0,0.0,5.289153282077714,0.0,0,2560,G,412,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0,2560,G,412,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,5.272999558563747,3.8066624897703196,0.0,6.309918278226516,0.6931471805599453,0,2561,E,178,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,2562,F,526,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,20.0,False,7.8252452914317745,0.0,4.574710978503383,0.0,0.0,0,2562,F,526,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,42.0,False,1.0986122886681098,8.014666370464942,0.0,4.499809670330265,2.3978952727983707,1,2564,E,179,S,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,2565,F,527,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,32.0,False,6.395261598115449,0.0,4.9344739331306915,0.0,6.437751649736401,0,2565,E,155,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,28.0,False,4.983606621708336,2.1972245773362196,6.324358962381311,0.0,4.31748811353631,1,2571,G,414,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,2572,C,93,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Europa,True,55 Cancri e,56.0,True,0.0,0.0,0.0,0.0,0.0,1,2572,C,93,S,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,2573,C,90,P,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,42.0,False,2.3978952727983707,5.717027701406222,2.5649493574615367,0.0,6.171700597410915,0,2574,F,496,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,18.0,False,7.050989447068045,0.0,0.0,7.251344983372214,5.278114659230517,0,2578,F,498,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,2.995732273553991,6.517671272912275,0.0,3.295836866004329,0.0,0,2580,G,412,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,20.0,False,6.208590026096629,3.044522437723423,2.833213344056216,0.0,5.541263545158426,0,2581,E,156,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,3.295836866004329,0.0,0.0,0.0,6.598509028614515,0,2581,F,531,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,4.59511985013459,0.0,3.8501476017100584,6.464588303689961,0.0,0,2582,G,415,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0,2584,G,417,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,28.0,False,1.6094379124341003,5.117993812416755,6.612041034833092,0.0,0.0,1,2588,G,419,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,2589,C,91,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,2589,C,91,P,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,26.0,False,0.0,9.005895898094458,0.0,8.163086375583216,4.605170185988092,0,2589,C,91,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,30.0,True,0.0,6.450470422144176,0.0,6.513230110912307,7.728855823852543,0,2589,C,91,P,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,2589,C,91,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0,2590,G,420,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,45.0,False,6.008813185442595,5.003946305945459,5.655991810819852,0.0,0.0,0,2590,G,420,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,1,2590,G,420,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,18.0,False,2.302585092994046,6.040254711277414,0.0,5.308267697401205,2.0794415416798357,0,2591,F,499,S,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,23.0,False,0.0,4.804021044733257,0.0,6.343880434126331,4.859812404361672,0,2591,G,413,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,29.0,True,6.6895992691789665,0.0,0.0,4.07753744390572,0.0,0,2592,D,75,P,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,18.0,False,7.005789019253503,2.302585092994046,7.874358824729881,0.0,0.0,0,2592,D,75,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,28.0,False,6.690842277418564,1.0986122886681098,2.6390573296152584,0.0,4.143134726391533,0,2593,G,421,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,2594,B,98,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,2595,F,533,P,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,2595,F,533,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,28.0,False,6.844815479208263,4.127134385045092,0.0,3.9889840465642745,1.6094379124341003,0,2595,D,76,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,2595,F,533,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,20.0,False,4.0943445622221,0.0,7.4067107301776405,7.4133673356952405,0.0,0,2596,D,77,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,2596,F,534,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,2597,F,500,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,55 Cancri e,31.0,False,6.903747257584598,2.0794415416798357,7.101675971619444,0.0,6.5337888379333435,0,2597,F,500,S,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,37.0,False,3.332204510175204,0.0,7.0317412587631285,0.0,7.1846291527173145,0,2598,F,535,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,2599,G,419,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,2601,F,536,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0,2602,E,158,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,2602,E,158,P,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0,2602,E,158,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Mars,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,2605,D,88,S,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,25.0,False,6.803505257608338,0.0,0.0,0.0,0.6931471805599453,0,2606,F,537,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,45.0,False,2.3978952727983707,2.833213344056216,6.687108607866515,4.30406509320417,5.433204095737869,0,2606,F,537,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,1,2607,B,99,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,2607,B,99,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,35.0,False,0.0,7.294377299288821,1.0986122886681098,6.100318952020064,6.280395838960195,1,2607,B,99,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,2607,B,99,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,2609,G,416,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,17.0,False,0.0,6.405228458030842,0.0,0.0,5.389071729816501,0,2616,F,541,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,PSO J318.5-22,32.0,False,4.0943445622221,0.0,6.152732694704104,0.0,0.0,0,2617,G,424,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,2618,E,159,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,55 Cancri e,17.0,False,7.601402334583733,0.0,0.0,0.0,0.0,0,2619,F,504,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,34.0,False,6.20050917404269,0.0,2.6390573296152584,4.02535169073515,0.0,0,2622,F,505,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,6.775366090936392,1.3862943611198906,5.433204095737869,0,2624,F,542,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,2625,G,426,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.6931471805599453,5.605802066295998,0.0,7.207118856207756,0,2625,E,160,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,5.4510384535657,0.0,6.173786103901937,0.0,1.791759469228055,0,2626,F,543,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,PSO J318.5-22,40.0,False,0.0,5.43372200355424,1.791759469228055,6.12029741895095,0.6931471805599453,0,2627,F,544,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,2628,A,21,P,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Europa,False,55 Cancri e,51.0,False,0.0,1.9459101490553132,0.0,7.643003635560718,4.219507705176107,0,2628,A,21,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,4.5217885770490405,1.9459101490553132,0.0,2.8903717578961645,6.542471960506805,0,2629,G,427,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,2631,F,545,P,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,0,2633,G,428,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,2634,F,508,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,18.0,False,7.532623618788788,0.0,3.4011973816621555,4.290459441148391,4.493906693434434,1,2635,D,78,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,5.098340874515361,0.0,4.927253685157205,6.51025834052315,5.14548364860303,0,2636,G,419,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,26.0,False,0.0,3.4011973816621555,0.0,6.633318433280377,0.0,0,2638,E,181,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,6.9584483932976555,0,2640,F,510,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,0,2641,G,420,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,2.8903717578961645,0.0,6.677083461247136,0,2642,G,430,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,34.0,False,4.812184355372417,0.0,1.9459101490553132,6.606650186198215,0.0,0,2643,F,511,S,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,55.0,False,0.0,6.704414354964107,7.351799869057777,1.3862943611198906,7.19668657083435,1,2645,C,95,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,42.0,False,1.3862943611198906,7.684783943522785,0.0,9.292933670280036,7.84971375760487,0,2645,C,95,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,2645,C,95,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,False,55 Cancri e,28.0,False,0.0,8.024207485778577,0.0,6.733401891837359,7.675081857716334,1,2645,C,95,S,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
