Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Cabin_number,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
24.0,7.724004656676065,0.0,4.564348191467836,2.3978952727983707,0.0,6997,1453,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
21.0,0.0,5.6937321388027,1.0986122886681098,0.0,7.342131730584722,6283,1206,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,1221,188,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
24.0,7.283448228756631,7.699842407396986,5.099866427824199,7.764296006450518,0.0,8639,260,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
28.0,0.0,4.543294782270004,7.1569563646156364,0.0,0.0,2883,595,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,0.0,1.6094379124341003,4.983606621708336,5.433204095737869,5526,1061,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36.0,0.0,9.491677356868124,4.61512051684126,7.577633832602728,0.6931471805599453,805,29,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,8175,305,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,2194,352,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,2862,193,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0.0,0.0,6.184148890937483,5.241747015059643,0.0,736,156,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,3171,502,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,6761,432,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,704,107,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15.0,8.65032450401942,0.0,7.830822995135316,0.0,7.223295679562314,2986,197,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
26.0,0.0,6.089044875446846,0.0,0.0,5.814130531825066,4167,684,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
42.0,0.0,6.763884908562435,0.0,0.0,3.8066624897703196,1611,248,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
41.0,0.0,0.0,0.0,0.0,0.0,9049,336,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
33.0,0.0,0.0,0.0,0.0,0.0,7574,287,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
24.0,7.05444965813294,0.0,0.0,4.882801922586371,0.0,5039,958,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,6672,1387,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
56.0,5.455321115357702,0.0,7.213031659834869,0.0,5.147494476813453,4752,964,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
56.0,0.0,9.515027043243787,0.0,1.0986122886681098,8.316055720364643,6590,217,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
49.0,0.0,8.229777750081887,0.0,1.0986122886681098,5.834810737062605,1612,101,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
17.0,0.0,0.0,0.0,0.0,0.0,7560,244,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
59.0,0.0,0.0,0.0,0.0,0.0,1764,337,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,6054,1151,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
32.0,7.8252452914317745,6.55250788703459,7.007600613951853,9.539859923169542,6.184148890937483,7518,246,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
43.0,5.41610040220442,0.0,6.436150368369428,0.0,4.143134726391533,9012,1460,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,1500,230,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
51.0,0.0,0.0,0.0,0.0,0.0,4338,156,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
16.0,0.0,7.602401335665818,0.0,4.574710978503383,4.248495242049359,5925,226,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
54.0,0.0,0.0,0.0,0.0,6.812345094177479,1142,173,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
63.0,0.0,5.641907070938114,4.553876891600541,0.0,5.602118820879701,5165,989,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,1306,56,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
50.0,0.0,5.225746673713202,0.0,0.6931471805599453,6.326149473155099,7342,1178,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
21.0,3.6109179126442243,5.093750200806762,0.0,6.3784261836515865,0.0,4987,816,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
32.0,7.519692404116539,0.0,6.4967749901858625,0.0,0.0,4021,832,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
60.0,6.8501261661455,3.9889840465642745,0.0,0.0,0.0,5365,337,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
30.0,7.146772179452637,2.302585092994046,0.0,0.0,0.0,9066,1756,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,7851,1629,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
63.0,0.0,0.0,6.052089168924417,0.0,7.614805364711073,7322,1408,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24.0,7.162397497355718,8.114922974204593,0.0,8.516593011344206,6.593044534142437,2074,69,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
39.0,0.6931471805599453,5.973809611869261,4.174387269895637,5.003946305945459,7.221105098182496,8043,97,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
28.0,0.0,0.0,0.0,6.26530121273771,7.5443321080536885,5218,1000,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
27.0,5.4680601411351315,6.551080335043404,5.808142489980444,3.4657359027997265,0.0,6138,406,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,7396,271,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
22.0,0.0,3.4339872044851463,0.0,0.0,6.513230110912307,2376,459,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22.0,0.0,0.0,6.508769136971682,0.0,3.4965075614664802,2652,513,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
15.0,0.0,0.0,0.0,0.0,0.0,1179,49,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
39.0,0.0,0.0,0.0,0.0,0.0,287,10,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,3857,230,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,8961,1455,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,3294,537,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,3.1354942159291497,0.0,7.053585727193677,0.0,4316,894,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
54.0,0.0,7.956476798036782,0.0,0.0,7.418780882750794,4790,189,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
21.0,6.126869184114185,4.382026634673881,7.034387929915503,0.0,0.0,4965,308,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
58.0,0.0,4.418840607796598,0.0,6.63200177739563,0.0,2752,165,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
66.0,6.415096959171596,7.843848638152472,0.0,2.8903717578961645,0.0,4197,786,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,3.6109179126442243,7.811163385025279,0.0,5.945420608606575,6.6895992691789665,2506,19,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,5048,1008,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,8334,1359,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
15.0,4.454347296253507,0.0,7.030857476116121,0.0,5.517452896464707,8225,1584,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
20.0,5.940171252720432,5.194915715375544,3.4011973816621555,3.6888794541139363,4.5217885770490405,6265,1009,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
31.0,7.3987862754199485,1.6094379124341003,3.912023005428146,1.9459101490553132,0.0,1011,149,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,6.2285110035911835,0.0,5.981414211254481,5.075173815233827,5.438079308923196,3465,711,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,4770,900,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
64.0,5.749392985908253,6.663132695990803,2.1972245773362196,0.0,0.0,3297,686,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,6.018593214496234,1.0986122886681098,7.2115567333138015,8.215006432761575,564,24,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
20.0,0.0,0.0,0.0,5.817111159963204,6.86484777797086,8815,1818,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.0,0.0,6.799055862058796,0.0,7.486101691252404,8.335431477880796,2856,108,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,4596,751,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
19.0,4.290459441148391,1.791759469228055,0.0,5.8377304471659395,5.241747015059643,946,198,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
44.0,0.0,0.0,0.0,0.0,0.0,5006,166,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24.0,0.0,0.0,2.8903717578961645,0.0,6.677083461247136,2642,430,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
17.0,1.3862943611198906,4.430816798843313,6.833031732786201,0.0,0.6931471805599453,4005,657,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29.0,7.3427791893318455,0.6931471805599453,5.332718793265369,0.0,0.0,8053,1663,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26.0,7.62608275807238,9.050875597325156,0.0,5.602118820879701,6.456769655572163,2964,35,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
9.0,0.0,0.0,0.0,0.0,0.0,3361,635,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
31.0,0.0,9.306014122044465,6.315358001522335,9.006754319877503,8.646289764750648,395,17,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
46.0,0.0,0.0,6.767343125265392,0.0,1.3862943611198906,6085,1257,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
56.0,1.0986122886681098,6.602587892189336,0.0,4.276666119016055,0.0,6788,1103,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
45.0,0.0,0.0,0.0,0.0,0.0,6774,1100,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
32.0,0.0,0.0,0.0,0.0,0.0,7093,1143,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,8871,1432,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,6048,1207,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
22.0,6.569481420414296,1.9459101490553132,4.2626798770413155,0.0,0.0,6979,447,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20.0,6.448889394146858,4.543294782270004,0.0,0.0,0.0,4535,934,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,6111,58,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
42.0,3.6375861597263857,7.421177528595393,0.0,0.0,0.0,1997,315,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38.0,0.0,0.0,0.0,0.0,0.0,3300,688,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
32.0,5.267858159063328,4.506145114510275,7.018401799069201,0.0,0.0,7408,1420,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,8467,1379,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,5144,830,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,7.170888478512505,4264,797,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44.0,7.138073034044347,1.3862943611198906,0.0,0.6931471805599453,0.0,3991,823,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,7835,1270,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
13.0,4.77912349311153,0.0,0.0,6.626717749249025,0.6931471805599453,267,51,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,671,102,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,303,41,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
50.0,0.0,0.0,0.0,0.0,0.0,2040,85,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
44.0,0.0,0.0,6.61338421837956,4.143134726391533,1.3862943611198906,2887,459,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
22.0,3.4657359027997265,0.0,0.6931471805599453,3.258096538021482,6.630683385642372,7981,1293,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,6.42648845745769,0.0,8807,1420,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
32.0,0.0,5.19295685089021,0.0,0.0,8.547334348328224,839,30,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
43.0,0.0,0.0,4.709530201312334,6.289715570908998,0.0,7788,1488,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,3476,571,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,5322,1090,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
43.0,1.0986122886681098,8.255048902752295,0.0,1.3862943611198906,5.849324779946859,3735,119,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
23.0,0.0,7.3613754289773485,0.0,3.6109179126442243,0.0,3216,213,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,615,92,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,5619,908,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24.0,0.0,5.616771097666572,6.38856140554563,3.58351893845611,6.490723534502507,3751,610,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
34.0,1.0986122886681098,7.450660796211539,2.5649493574615367,7.026426808699636,4.812184355372417,206,9,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31.0,9.01724094201035,5.638354669333745,0.0,8.0774471493312,7.734558844354756,8470,281,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
59.0,0.0,0.0,0.0,0.0,0.0,6899,73,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,4845,302,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48.0,0.0,0.0,0.0,0.0,0.0,4511,178,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
59.0,0.0,0.0,0.0,0.0,0.0,4841,192,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
47.0,0.0,6.63200177739563,0.0,0.0,7.257002707092073,6778,1299,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,5188,838,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
31.0,5.351858133476067,3.044522437723423,0.0,6.93537044601511,5.298317366548036,4934,1006,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,2.302585092994046,5.680172609017068,3.58351893845611,5.857933154483459,2537,152,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
35.0,7.707512194600341,5.194915715375544,4.663439094112067,0.6931471805599453,0.0,7060,1155,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
48.0,0.0,0.0,0.0,0.0,0.0,8646,325,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
30.0,6.963189985870238,0.0,0.0,0.0,0.0,401,14,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
57.0,0.0,0.6931471805599453,0.0,6.499787040655854,2.995732273553991,7229,1391,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0.0,7.179307969504034,0.0,0.0,0.0,2892,598,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
49.0,5.87493073085203,6.1092475827643655,2.1972245773362196,0.0,0.0,6829,1109,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
58.0,5.3230099791384085,8.349484346990128,0.0,8.01532730902172,4.127134385045092,1188,46,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
14.0,5.786897381366708,0.0,2.995732273553991,6.2285110035911835,1.0986122886681098,7763,1254,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15.0,6.616065185132817,0.0,1.0986122886681098,0.0,2.4849066497880004,2743,528,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,4786,160,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
42.0,0.0,6.688354713946762,0.0,7.872073979866873,6.51025834052315,2795,103,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
23.0,0.0,5.135798437050262,5.3651101384303646,0.0,0.0,1577,310,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,3741,117,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
32.0,0.0,0.0,6.602587892189336,0.0,0.0,2910,602,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
8.0,0.0,0.0,0.0,0.0,0.0,1424,47,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
13.0,0.0,0.0,0.0,0.0,0.0,7095,1144,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
53.0,6.4425401664681985,3.4965075614664802,0.0,0.0,3.6375861597263857,6328,1309,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,0.0,0.0,6.586171654854675,4.394449154672439,3815,787,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,4695,882,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
65.0,0.0,0.0,0.0,0.0,0.0,8721,337,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,7993,96,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
27.0,0.0,0.0,0.0,0.0,0.0,1248,239,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
53.0,1.3862943611198906,7.719573989259581,0.0,4.564348191467836,2.5649493574615367,7179,460,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
42.0,7.087573705557973,0.0,0.0,4.23410650459726,0.6931471805599453,3447,649,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
20.0,0.0,2.772588722239781,4.812184355372417,7.026426808699636,0.0,1017,190,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
30.0,5.631211781821365,8.101980731853192,0.0,9.005282288208358,7.832014180505469,1308,94,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19.0,0.0,1.6094379124341003,0.0,7.487733761436444,1.3862943611198906,6520,1060,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,5.198497031265826,6.248042874508429,5.407347534516349,5.433204095737869,4550,853,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
22.0,0.0,0.0,0.6931471805599453,6.3561076606958915,0.0,6162,1181,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15.0,7.745002803515839,0.0,7.04141166379481,0.6931471805599453,2.3978952727983707,5814,176,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,2149,89,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,7515,1437,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
57.0,0.0,2.6390573296152584,0.0,3.970291913552122,9.33485624667375,8948,342,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
66.0,7.080026499922591,0.6931471805599453,5.057702214856744,1.9459101490553132,0.0,3012,475,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,2990,472,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
58.0,2.70805020110221,0.0,6.9865664594064265,0.0,0.0,1863,370,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,5499,884,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,1650,258,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,3883,150,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,8938,1729,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,6.790097235513905,0.0,0.6931471805599453,0.0,0.0,7002,1141,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
41.0,0.0,0.0,0.0,0.0,0.0,5060,157,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
60.0,0.0,0.0,0.0,0.0,0.0,1211,186,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
27.0,7.160069207596127,4.812184355372417,6.2325135022910265,0.0,0.0,14,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40.0,0.0,5.948034989180646,0.0,0.6931471805599453,8.248790733696413,1959,66,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
23.0,7.691656822810547,0.0,0.0,0.0,0.0,6251,1200,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
18.0,5.786897381366708,0.0,6.169610732491456,3.9318256327243257,1.791759469228055,3948,814,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
13.0,1.6094379124341003,0.0,7.587817219993427,0.0,3.6888794541139363,1035,214,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,4172,856,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,20,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29.0,0.0,4.127134385045092,6.849066282633458,1.0986122886681098,0.0,5374,1029,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45.0,6.925595197110468,8.259458195332408,0.0,6.400257445308821,8.294049640102028,6006,190,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
58.0,0.0,0.0,6.878326468291325,0.0,0.0,4001,758,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36.0,7.00669522683704,1.3862943611198906,0.0,0.0,6.492239835020471,7628,240,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
21.0,2.5649493574615367,0.0,0.0,7.413970290190444,0.0,5956,379,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
70.0,5.488937726156687,6.97166860472579,0.0,7.736743682453495,1.0986122886681098,5258,204,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
